📝 Logging started: resnet152_pdt_20260219_021949.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 200
>>> Pruning starts at Epoch 40, every 20 epochs.
Epoch 1/200 | Loss: 4.4009 | Val Acc: 8.08% | Peak VRAM: 3895.78 MB
 Group  8 |  512/ 512 |     0.0% | Hessian: 0.138148
 Group  9 |  512/ 512 |     0.0% | Hessian: 0.138148
 Group 10 |  512/ 512 |     0.0% | Hessian: 0.138148
 Group 11 |  512/ 512 |     0.0% | Hessian: 0.138148
 Group 12 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 13 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 14 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 15 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 16 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 17 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 18 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 19 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 20 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 21 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 22 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 23 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 24 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 25 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 26 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 27 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 28 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 29 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 30 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 31 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 32 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 33 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 34 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 35 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 36 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 37 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 38 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 39 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 40 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 41 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 42 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 43 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 44 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 45 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 46 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 47 |  544/1024 |    46.9% | Hessian: 0.086771
 Group 48 | 1751/2048 |    14.5% | Hessian: 0.126846
 Group 49 | 1751/2048 |    14.5% | Hessian: 0.126846
 Group 50 | 1751/2048 |    14.5% | Hessian: 0.126846

[Scientific Metrics] 🟢 Size: 201.28MB | 🔵 Sparsity: 9.32% | 🟡 Speedup: 1.10x
=========================================================================================


[Scientific Metrics - Epoch 40]
 🟢 Model Size: 221.98 MB -> 201.28 MB
 🔵 Sparsity: 24.97 %
 🟡 Speedup: 1.10x
💾 Checkpoint saved: resnet152_pdt_ep40_sp24.97.pth
Epoch 40/200 | Loss: 0.7729 | Val Acc: 63.02% | Peak VRAM: 15868.99 MB
Epoch 41/200 | Loss: 0.7455 | Val Acc: 61.15% | Peak VRAM: 3893.78 MB
Epoch 42/200 | Loss: 0.7130 | Val Acc: 65.32% | Peak VRAM: 3893.78 MB
Epoch 43/200 | Loss: 0.7051 | Val Acc: 63.18% | Peak VRAM: 3893.78 MB
Epoch 44/200 | Loss: 0.6850 | Val Acc: 64.97% | Peak VRAM: 3893.78 MB
Epoch 45/200 | Loss: 0.6740 | Val Acc: 63.56% | Peak VRAM: 3893.78 MB
Epoch 46/200 | Loss: 0.6596 | Val Acc: 65.06% | Peak VRAM: 3893.78 MB
Epoch 47/200 | Loss: 0.6509 | Val Acc: 66.72% | Peak VRAM: 3893.78 MB
Epoch 48/200 | Loss: 0.6401 | Val Acc: 66.08% | Peak VRAM: 3893.78 MB
Epoch 49/200 | Loss: 0.6268 | Val Acc: 65.05% | Peak VRAM: 3893.78 MB
Epoch 50/200 | Loss: 0.6173 | Val Acc: 64.75% | Peak VRAM: 3893.78 MB
Epoch 51/200 | Loss: 0.6108 | Val Acc: 66.72% | Peak VRAM: 3893.78 MB
Epoch 52/200 | Loss: 0.6098 | Val Acc: 65.11% | Peak VRAM: 3893.78 MB
Epoch 53/200 | Loss: 0.5997 | Val Acc: 66.37% | Peak VRAM: 3893.78 MB
Epoch 54/200 | Loss: 0.5933 | Val Acc: 66.45% | Peak VRAM: 3893.78 MB
Epoch 55/200 | Loss: 0.5792 | Val Acc: 65.34% | Peak VRAM: 3893.78 MB
Epoch 56/200 | Loss: 0.5869 | Val Acc: 66.39% | Peak VRAM: 3893.78 MB
Epoch 57/200 | Loss: 0.5757 | Val Acc: 67.48% | Peak VRAM: 3893.78 MB
Epoch 58/200 | Loss: 0.5697 | Val Acc: 65.92% | Peak VRAM: 3893.78 MB
Epoch 59/200 | Loss: 0.5628 | Val Acc: 66.31% | Peak VRAM: 3893.78 MB

[DEBUG] >>> PRUNING @ Epoch 60

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 60/200

============================== PDT Pruning Report: Epoch 60 ==============================
 [*] Pruned this step: 16727 units | VRAM: 4140.3MB -> 4140.3MB
 Group  1 |  249/ 256 |     2.7% | Hessian: 0.105734
 Group  2 |  249/ 256 |     2.7% | Hessian: 0.105734
 Group  3 |  249/ 256 |     2.7% | Hessian: 0.105734
 Group  4 |  512/ 512 |     0.0% | Hessian: 0.099760
 Group  5 |  512/ 512 |     0.0% | Hessian: 0.099760
 Group  6 |  512/ 512 |     0.0% | Hessian: 0.099760
 Group  7 |  512/ 512 |     0.0% | Hessian: 0.099760
 Group  8 |  512/ 512 |     0.0% | Hessian: 0.099760
 Group  9 |  512/ 512 |     0.0% | Hessian: 0.099760
 Group 10 |  512/ 512 |     0.0% | Hessian: 0.099760
 Group 11 |  512/ 512 |     0.0% | Hessian: 0.099760
 Group 12 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 13 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 14 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 15 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 16 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 17 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 18 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 19 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 20 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 21 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 22 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 23 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 24 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 25 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 26 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 27 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 28 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 29 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 30 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 31 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 32 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 33 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 34 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 35 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 36 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 37 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 38 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 39 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 40 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 41 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 42 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 43 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 44 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 45 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 46 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 47 |  470/1024 |    54.1% | Hessian: 0.093756
 Group 48 | 1273/2048 |    37.8% | Hessian: 0.063594
 Group 49 | 1273/2048 |    37.8% | Hessian: 0.063594
 Group 50 | 1273/2048 |    37.8% | Hessian: 0.063594

[Scientific Metrics] 🟢 Size: 193.87MB | 🔵 Sparsity: 12.66% | 🟡 Speedup: 1.14x
=========================================================================================


[Scientific Metrics - Epoch 60]
 🟢 Model Size: 221.98 MB -> 193.87 MB
 🔵 Sparsity: 31.11 %
 🟡 Speedup: 1.14x
💾 Checkpoint saved: resnet152_pdt_ep60_sp31.11.pth
Epoch 60/200 | Loss: 0.6253 | Val Acc: 68.08% | Peak VRAM: 15869.24 MB
Epoch 61/200 | Loss: 0.6150 | Val Acc: 64.89% | Peak VRAM: 3895.78 MB
Epoch 62/200 | Loss: 0.6164 | Val Acc: 64.70% | Peak VRAM: 3895.78 MB
Epoch 63/200 | Loss: 0.5934 | Val Acc: 64.28% | Peak VRAM: 3895.78 MB
Epoch 64/200 | Loss: 0.5882 | Val Acc: 65.96% | Peak VRAM: 3895.78 MB
Epoch 65/200 | Loss: 0.5859 | Val Acc: 66.66% | Peak VRAM: 3895.78 MB
Epoch 66/200 | Loss: 0.5804 | Val Acc: 66.25% | Peak VRAM: 3895.78 MB
Epoch 67/200 | Loss: 0.5775 | Val Acc: 66.74% | Peak VRAM: 3895.78 MB
Epoch 68/200 | Loss: 0.5657 | Val Acc: 66.38% | Peak VRAM: 3895.78 MB
Epoch 69/200 | Loss: 0.5669 | Val Acc: 66.19% | Peak VRAM: 3895.78 MB
Epoch 70/200 | Loss: 0.5619 | Val Acc: 66.69% | Peak VRAM: 3895.78 MB
Epoch 71/200 | Loss: 0.5559 | Val Acc: 66.23% | Peak VRAM: 3895.78 MB
Epoch 72/200 | Loss: 0.5535 | Val Acc: 67.29% | Peak VRAM: 3895.78 MB
Epoch 73/200 | Loss: 0.5456 | Val Acc: 66.65% | Peak VRAM: 3895.78 MB
Epoch 74/200 | Loss: 0.5534 | Val Acc: 65.98% | Peak VRAM: 3895.78 MB
Epoch 75/200 | Loss: 0.5395 | Val Acc: 65.82% | Peak VRAM: 3895.78 MB
Epoch 76/200 | Loss: 0.5353 | Val Acc: 64.76% | Peak VRAM: 3895.78 MB
Epoch 77/200 | Loss: 0.5414 | Val Acc: 66.52% | Peak VRAM: 3895.78 MB
Epoch 78/200 | Loss: 0.5338 | Val Acc: 66.39% | Peak VRAM: 3895.78 MB
Epoch 79/200 | Loss: 0.5402 | Val Acc: 68.74% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 80

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 80/200

============================== PDT Pruning Report: Epoch 80 ==============================
 [*] Pruned this step: 37078 units | VRAM: 4142.8MB -> 4142.8MB
 Group  1 |  239/ 256 |     6.6% | Hessian: 0.123592
 Group  2 |  239/ 256 |     6.6% | Hessian: 0.123592
 Group  3 |  239/ 256 |     6.6% | Hessian: 0.123592
 Group  4 |  511/ 512 |     0.2% | Hessian: 0.100482
 Group  5 |  511/ 512 |     0.2% | Hessian: 0.100482
 Group  6 |  511/ 512 |     0.2% | Hessian: 0.100482
 Group  7 |  511/ 512 |     0.2% | Hessian: 0.100482
 Group  8 |  511/ 512 |     0.2% | Hessian: 0.100482
 Group  9 |  511/ 512 |     0.2% | Hessian: 0.100482
 Group 10 |  511/ 512 |     0.2% | Hessian: 0.100482
 Group 11 |  511/ 512 |     0.2% | Hessian: 0.100482
 Group 12 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 13 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 14 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 15 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 16 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 17 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 18 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 19 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 20 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 21 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 22 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 23 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 24 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 25 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 26 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 27 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 28 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 29 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 30 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 31 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 32 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 33 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 34 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 35 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 36 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 37 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 38 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 39 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 40 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 41 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 42 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 43 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 44 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 45 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 46 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 47 |  343/1024 |    66.5% | Hessian: 0.038031
 Group 48 | 1155/2048 |    43.6% | Hessian: 0.041924
 Group 49 | 1155/2048 |    43.6% | Hessian: 0.041924
 Group 50 | 1155/2048 |    43.6% | Hessian: 0.041924

[Scientific Metrics] 🟢 Size: 188.03MB | 🔵 Sparsity: 15.29% | 🟡 Speedup: 1.18x
=========================================================================================


[Scientific Metrics - Epoch 80]
 🟢 Model Size: 221.98 MB -> 188.03 MB
 🔵 Sparsity: 37.92 %
